gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,experiment_no,attack_strength,detection_confidence,accuracy,hellinger_distance,kl_divergence,marital-status_relationship,marital-status_sex,relationship_sex,income_relationship,education_education-num,age_marital-status,education-num_occupation,age_relationship
4,450,128,20,106,0,tardos,0.25,1,0.9,0.9296875,0.0999999999999999,0.0549616456938583,0.0250429542050804,0.0013899299257782,0.0205719089668131,0.0152923816882279,0.0251046750226431,4.56939557680319e-05,0.1110870469078102,0.0447938348729434,0.03438762770657
4,450,128,20,106,0,tardos,0.25,2,0.9,0.9453125,0.0999999999999999,0.0578179584485955,0.0282248773185919,0.0056042684554137,0.0024266177684236,0.0035668436901358,0.0165387037689653,3.4416913763378584e-14,0.037482139620333,0.0392139829255078,0.0391559274153458
4,450,128,20,107,0,tardos,0.25,0,0.1,1.0,0.9,0.0133378094429159,0.0019568067639427,0.0081371055783087,0.0043252604779994,0.0098535286051795,0.0273269192490043,0.0048467422764727,0.0382612834657811,0.0105572213149997,0.042993789566809
4,450,128,20,107,0,tardos,0.25,1,0.1,1.0,0.9,0.0144511894850835,0.0024138413802432,0.0088435123797802,0.004266221085097,0.0079307052942874,0.0251848029864492,0.0057365278132799,0.0434500214987051,0.0093339615703653,0.049551430237223
4,450,128,20,107,0,tardos,0.25,2,0.1,1.0,0.9,0.0138169647858944,0.002088751809284,0.0095483105150515,0.0023508861104195,0.009521770864391,0.026223266743413,0.0059344767214943,0.0409532045627464,0.0107984522185641,0.0498687967333847
4,450,128,20,107,0,tardos,0.25,0,0.2,1.0,0.8,0.0161785560221928,0.0026769253458733,0.006026665582155,0.001190350420895,0.0121149838786436,0.0269457916200415,0.0045827981665518,0.0521591861028136,0.016278933216823,0.0391615386360177
4,450,128,20,107,0,tardos,0.25,1,0.2,1.0,0.8,0.0172576736694231,0.0032954532171652,0.0076774728870215,0.0078143327771168,0.006717605660197,0.0258676029013909,0.0054322782979451,0.0403581031397734,0.0130336426854091,0.044858134027994
4,450,128,20,107,0,tardos,0.25,2,0.2,1.0,0.8,0.0159933324682628,0.0026372541627497,0.0090003393170274,0.0001827861117932,0.0082033001954506,0.026806290256796,0.0053124563671133,0.0328800530948807,0.0136591886192509,0.0487708204604336
4,450,128,20,107,0,tardos,0.25,0,0.3,1.0,0.7,0.0182032391954582,0.0032291882598166,0.0064748140538211,0.0052125392486372,0.0123603141163968,0.0368807972478814,0.004620623384793,0.0440631409061105,0.0205582119189753,0.0299932144933874
4,450,128,20,107,0,tardos,0.25,1,0.3,1.0,0.7,0.0197600328049947,0.0040333232073143,0.0063503890747928,0.0106017866761092,0.0083104211692313,0.0213166671597675,0.0042144782815419,0.0314102037843522,0.018942375844118,0.0375601711944499
4,450,128,20,107,0,tardos,0.25,2,0.3,1.0,0.7,0.0188363854956731,0.0034169022543005,0.0082698332217197,0.0029780032317775,0.0096302558483821,0.0257934521579166,0.0055569376786363,0.0448555743627227,0.0048858244792914,0.0476027354066564
4,450,128,20,107,0,tardos,0.25,0,0.4,1.0,0.6,0.0213762033752884,0.0042607047295127,0.0070162804856759,0.0019444723254393,0.0136983824940063,0.0338373656592233,0.0051747589917695,0.0367487040099239,0.0231400003569443,0.0211337923493918
4,450,128,20,107,0,tardos,0.25,1,0.4,1.0,0.6,0.0234207737479144,0.0053629701068271,0.0074252890323485,0.0079529136152225,0.0072870099818294,0.0177091511040334,0.0032992471421995,0.0326846716635847,0.0263631031771842,0.0421643850993949
4,450,128,20,107,0,tardos,0.25,2,0.4,1.0,0.6,0.0221278470454901,0.0047851161106402,0.0076287454230873,0.0041214723421348,0.0080214576843398,0.0244267910569518,0.00504353250946,0.041815318857932,0.0014700365400478,0.0489191921752366
4,450,128,20,107,0,tardos,0.25,0,0.5,1.0,0.5,0.0257067914677571,0.0061781199781829,0.0084051134371567,5.073381384674e-05,0.0121084131287186,0.0267289287537957,0.0061042365230764,0.0395515841579798,0.0209579436524727,0.0454259200999216
4,450,128,20,107,0,tardos,0.25,1,0.5,1.0,0.5,0.0266724983345726,0.0066119083908938,0.0069917235109875,0.0043083015043912,0.0045206618214585,0.0156911282149125,0.003419299287688,0.0161368181927951,0.0269885427420574,0.0315641451154238
4,450,128,20,107,0,tardos,0.25,2,0.5,1.0,0.5,0.0265582580158149,0.0068242366269144,0.011135233984914,0.0061876855572984,0.0052661635920428,0.0205737638986582,0.0058762418000402,0.0494842504306933,0.0052382625599348,0.0578123964705771
4,450,128,20,107,0,tardos,0.25,0,0.6,1.0,0.4,0.0305822800557898,0.0090780805792687,0.0087749546298392,0.0026351349097894,0.0130899617728363,0.01791683605047,0.005823606243183,0.0287920133319921,0.0192748402070613,0.0561252750576665
4,450,128,20,107,0,tardos,0.25,1,0.6,1.0,0.4,0.0307167729193443,0.0085896101261199,0.009140599511517,0.0025292647922448,0.0074787806391635,0.0231001631296951,0.0042698457459234,0.0264806284201879,0.0258123038502507,0.0273385365219669
4,450,128,20,107,0,tardos,0.25,2,0.6,1.0,0.4,0.0311823398797463,0.0094821405054826,0.0097651447402016,0.01430271845233,0.0051995660972829,0.0200598878510426,0.0034992965394033,0.0612135815395339,6.358381684853683e-05,0.0521938057331974
4,450,128,20,107,0,tardos,0.25,0,0.7,1.0,0.3,0.0365045832463412,0.0126423186565369,0.0085010525275968,0.000485480488405,0.0144164990787726,0.0378912911273782,0.0077440490693619,0.0357347147507024,0.0306063575423283,0.0407707726027697
4,450,128,20,107,0,tardos,0.25,1,0.7,0.9921875,0.3,0.0365504464650194,0.0119590529976459,0.0096369990056067,0.0155295150216332,0.0082025597329767,0.0097690038346559,0.0057325088902746,0.0547888371845719,0.0229334514595538,0.0336693693239336
4,450,128,20,107,0,tardos,0.25,2,0.7,1.0,0.3,0.0381598547636332,0.0140205144120592,0.0101273045542719,0.0117597620622067,0.0063953633562497,0.0314601607227943,0.0040888115491905,0.0638395528385375,0.0084739543263412,0.0363562279587028
4,450,128,20,107,0,tardos,0.25,0,0.8,0.984375,0.1999999999999999,0.0446232148262559,0.0178102764283063,0.0084758489685062,0.0122629141712296,0.0155218695305757,0.0379289501127646,0.0072902256628056,0.0345517212489857,0.0573245712260196,0.0550190084152205
4,450,128,20,107,0,tardos,0.25,1,0.8,0.9921875,0.1999999999999999,0.0441987868646923,0.0171500428549885,0.0117540207770549,0.0368176997820365,0.008297895188162,0.0069448853469766,0.0051243826990173,0.0837170597631568,0.03741621139049,0.0783064630719699
4,450,128,20,107,0,tardos,0.25,2,0.8,0.9921875,0.1999999999999999,0.0445495609547216,0.0186082358419693,0.0005258430515722,0.0125769852906627,0.0015975454749121,0.0234060619507413,0.0028627052131888,0.0577357152683766,0.0135242898882169,0.0210339861045431
4,450,128,20,107,0,tardos,0.25,0,0.9,0.9453125,0.0999999999999999,0.0580744161525289,0.0292941476947749,0.0038155097601826,0.0075810888923304,5.426342350794292e-05,0.0062702582795227,0.001765572734383,0.0319799720349924,0.0352016651279993,0.0529896638081672
4,450,128,20,107,0,tardos,0.25,1,0.9,0.8671875,0.0999999999999999,0.0591461838448375,0.029080894322742,0.0147994737872706,0.0249300262388464,0.0171699399745075,0.0338086098267709,0.0004136743369314,0.1472018403139457,0.0096434535203612,0.1670632007018188
4,450,128,20,107,0,tardos,0.25,2,0.9,0.90625,0.0999999999999999,0.0626619643583621,0.0351507578928141,0.0002784330735101,0.0045339368281778,0.0137010501143939,0.0156407981620794,0.0003119503313712,0.0342694203601348,0.0222296678636748,0.0488825460124576
4,450,128,20,108,0,tardos,0.25,0,0.1,1.0,0.9,0.0139933823530933,0.0021452093997809,0.0107502958462452,0.0039518101316534,0.0095296363449986,0.0304212259733981,0.0045730470116037,0.0509988253780384,0.0095472832212038,0.049782607870214
4,450,128,20,108,0,tardos,0.25,1,0.1,1.0,0.9,0.0139951216212643,0.0021851782757303,0.0093515857099554,0.0010879558184267,0.0091591814574726,0.0315337483689944,0.0043013637149854,0.0495541198275866,0.0046121438261493,0.0517647988253476
4,450,128,20,108,0,tardos,0.25,2,0.1,1.0,0.9,0.0138309783536244,0.0022113840163745,0.0099030910928705,0.0044392723409004,0.0101902546283458,0.0347034693236525,0.0045802023380119,0.0497889812691876,0.0182896470115469,0.0500554726509458
4,450,128,20,108,0,tardos,0.25,0,0.2,1.0,0.8,0.0161835024946373,0.0027014439316801,0.0103821015280135,0.0021016573957628,0.0079244466128382,0.0316183688118822,0.0041043947973945,0.0401220208293204,0.0106365824500748,0.0488484920361603
4,450,128,20,108,0,tardos,0.25,1,0.2,1.0,0.8,0.015899582678289,0.0024715324682412,0.0089312038381305,0.0015445835897173,0.0083260571478123,0.0297645878383384,0.0047638920597536,0.0434540920396401,0.0074341455018797,0.0378575386687307
4,450,128,20,108,0,tardos,0.25,2,0.2,1.0,0.8,0.0162441721645877,0.0027816419995834,0.0107610044793965,0.0009902491047722,0.0102392993100872,0.0313865256135261,0.0050392474844836,0.0535883845530917,0.0235086598824165,0.0542470105826215
4,450,128,20,108,0,tardos,0.25,0,0.3,1.0,0.7,0.0193303724327162,0.0035519380812604,0.0104880597106721,0.0043414265944565,0.0097426721172379,0.0313985545911391,0.004420744821539,0.0507175165571502,0.0015676289360436,0.0475196971943299
4,450,128,20,108,0,tardos,0.25,1,0.3,1.0,0.7,0.0188407175436523,0.0034014220951887,0.0092010766192444,0.0047794828299888,0.0070547594623333,0.0283985742052844,0.0038248066814122,0.0436797967576485,0.0047535561193076,0.0394122187369893
4,450,128,20,108,0,tardos,0.25,2,0.3,1.0,0.7,0.0188800824037732,0.0034738075937469,0.0118875627503848,0.0022750198926922,0.0109198436206858,0.0363783366744134,0.0045246555696562,0.051806663296124,0.0188256424880153,0.0448484124043842
4,450,128,20,108,0,tardos,0.25,0,0.4,1.0,0.6,0.0227988298284818,0.0050200309892806,0.0103527516684039,0.0036723541544225,0.0074976330010662,0.0295928605862572,0.0050491703773349,0.0495609720429127,0.0044135866874577,0.0501356288750541
4,450,128,20,108,0,tardos,0.25,1,0.4,1.0,0.6,0.0220266833919525,0.0044162600447634,0.0090762383887102,0.0066751185252967,0.0069883604523644,0.0279119363727178,0.0043357005891382,0.0464170151137763,0.0040964413133376,0.0427234709009938
4,450,128,20,108,0,tardos,0.25,2,0.4,1.0,0.6,0.0220025750636781,0.0045455439026872,0.0117055343596926,0.006237855971514,0.009834163561312,0.0403066232755936,0.0049905011421344,0.043576609355688,0.0212760940200546,0.0515804762771725
4,450,128,20,108,0,tardos,0.25,0,0.5,1.0,0.5,0.0271062887682783,0.0070942989538274,0.0127525569470823,0.0056494650999536,0.0029425465835031,0.0261752495223813,0.0054267050902444,0.0497995118487699,0.0014512662768115,0.050175241344095
4,450,128,20,108,0,tardos,0.25,1,0.5,1.0,0.5,0.0253392992533484,0.0057264614920528,0.0092650481111726,0.0080844008207973,0.0052332509563369,0.0348526144504671,0.0048540831559504,0.0463738396137348,0.0043047336053063,0.0491830744718188
4,450,128,20,108,0,tardos,0.25,2,0.5,1.0,0.5,0.0262503901165678,0.0064663506247241,0.0093526112292579,0.0027586994610276,0.0072512830525922,0.0371019915267818,0.0058072752676388,0.0370540717120303,0.0131362488939259,0.038859940301923
4,450,128,20,108,0,tardos,0.25,0,0.6,1.0,0.4,0.0319622581837359,0.0100170535488963,0.012611987808679,0.0153064101665874,0.0048217387131996,0.025396463636293,0.0066599155754182,0.0569522708068548,7.689817251086441e-05,0.0456691193123703
4,450,128,20,108,0,tardos,0.25,1,0.6,1.0,0.4,0.0297400669267963,0.0076805239572976,0.0083720194842484,0.0084961517127883,0.0033846368188781,0.0325130380373325,0.0051030252474005,0.0633715333686159,0.0093603644743068,0.044814463714454
4,450,128,20,108,0,tardos,0.25,2,0.6,1.0,0.4,0.0311908210066926,0.0086715621105836,0.0103892488249775,0.0046220397592648,0.0106521851083841,0.0241225785010851,0.0057921914798698,0.024285975719919,0.0374493201605994,0.0555106155335258
4,450,128,20,108,0,tardos,0.25,0,0.7,1.0,0.3,0.0387258231438264,0.0144322609607014,0.012279532978252,0.0205642021707269,0.0054509940981607,0.0287891414503241,0.0064977382426568,0.0526191853126597,0.0079786437672682,0.031803004349786
4,450,128,20,108,0,tardos,0.25,1,0.7,1.0,0.3,0.0366047289192901,0.0115469851191885,0.0068623590523633,0.0178916343356049,0.0022891398714284,0.0232790901405202,0.0046967473002422,0.0533988977352525,0.0152911377082866,0.0240398153701589
4,450,128,20,108,0,tardos,0.25,2,0.7,1.0,0.3,0.037674226765331,0.0130144034773453,0.0105547967656123,0.0084562176281891,0.0105169069109688,0.0148576665507864,0.0064643803998957,0.0239864186659342,0.0405183026151273,0.075529125184372
4,450,128,20,108,0,tardos,0.25,0,0.8,0.984375,0.1999999999999999,0.0458442143122011,0.0200734169500148,0.0022285850187779,0.0002440858332426,0.0029032275108485,0.0263190697569768,0.0046960134653505,0.0400865425366869,0.0124733322273109,0.0400373029691415
4,450,128,20,108,0,tardos,0.25,1,0.8,1.0,0.1999999999999999,0.0448839220484669,0.0179334613028788,0.0085078192462452,0.0269806436311301,0.0014534795320678,0.029469528605435,0.0035593827672545,0.0123838021040972,0.0267865539848895,0.0204778963465382
4,450,128,20,108,0,tardos,0.25,2,0.8,0.9921875,0.1999999999999999,0.0465760154113693,0.0196290052582574,0.0082323908841114,0.0204662555781153,0.0128320170748357,0.0299409568339812,0.0059314522941278,0.0123868777794388,0.0214056217844663,0.1019494216861168
4,450,128,20,108,0,tardos,0.25,0,0.9,0.8984375,0.0999999999999999,0.0632004217737768,0.0366539999500016,0.0023726641014999,0.0132955401252028,0.0198730606729511,0.0293354005774226,0.0063251970202943,0.0360036067185633,0.0135898367109877,0.0672820239650885
4,450,128,20,108,0,tardos,0.25,1,0.9,0.9296875,0.0999999999999999,0.061407234045171,0.0349417465372986,0.0054856362518612,0.0001219286421587,0.0142183573902545,0.0110580929962786,0.0070619773889876,0.0005422372723849,0.0220575806061366,0.0019966024147905
4,450,128,20,108,0,tardos,0.25,2,0.9,0.9453125,0.0999999999999999,0.0590950056909513,0.0303243659272746,0.0042369265452681,0.0188032243784226,0.0103442259566919,0.0398122738118501,0.00805626775671,0.0601299601718976,0.0255649127918583,0.1378764796564957
4,450,128,20,109,0,tardos,0.25,0,0.1,1.0,0.9,0.0141433887217394,0.0024519295097847,0.0083474213445209,0.0036247226136792,0.0095134790477596,0.0327069579034318,0.0069649721229059,0.0664610391041014,0.0166162559345282,0.0576137613875412
4,450,128,20,109,0,tardos,0.25,1,0.1,1.0,0.9,0.0149578875560625,0.0028889808621914,0.0080278307641991,0.0004542054282172,0.0080837135787609,0.0318756553976211,0.0062374148719628,0.0643756307249222,0.0165006670542582,0.0582661084518007
4,450,128,20,109,0,tardos,0.25,2,0.1,1.0,0.9,0.0143730586101163,0.0026218139897852,0.0066661573238547,0.0035866105220163,0.0089225448895308,0.033840851426059,0.0069462536551342,0.0576738677223212,0.0017843447856506,0.0498838785264965
4,450,128,20,109,0,tardos,0.25,0,0.2,1.0,0.8,0.0160681290271885,0.0027169598359246,0.0097234948009363,0.0006410820314674,0.0097855442642766,0.0308083410481167,0.0070038542877817,0.0709499710735558,0.0211182897746912,0.0633522787408481
4,450,128,20,109,0,tardos,0.25,1,0.2,1.0,0.8,0.0176417991567548,0.0037834172105574,0.0086190959351591,0.0062479421374021,0.0088420478845084,0.0333621455496168,0.0061661009005243,0.0598421798013901,0.0185762692042835,0.0563450189344852
4,450,128,20,109,0,tardos,0.25,2,0.2,1.0,0.8,0.016688011063146,0.0031834473065441,0.0061380261595659,0.0014650083765137,0.0097947160691643,0.0367285517125377,0.0067029181277084,0.0696314753490958,0.0031605938883184,0.0560429203287955
4,450,128,20,109,0,tardos,0.25,0,0.3,1.0,0.7,0.0189361834486548,0.0036402448319386,0.011051382152686,0.0029301241625907,0.0101222897165553,0.0349839832882604,0.0070396961057032,0.0664967327399631,0.0200440039880191,0.0524145433387114
4,450,128,20,109,0,tardos,0.25,1,0.3,1.0,0.7,0.0211125829057627,0.0050571802456524,0.007163702640559,0.0060157735439238,0.0061695478844418,0.0353567640483615,0.0070618077223072,0.0663700729929829,0.0280895402769768,0.0670837852960481
4,450,128,20,109,0,tardos,0.25,2,0.3,1.0,0.7,0.0192321319841749,0.0040388785754595,0.0070637203387576,0.0012492436656299,0.0134818672751095,0.0374598432066522,0.0058747972662102,0.0638611465917645,0.0131282988906934,0.0532932841120043
4,450,128,20,109,0,tardos,0.25,0,0.4,1.0,0.6,0.0221348731487249,0.0047380275059299,0.0100787210742861,0.0044298775844561,0.0085417097689516,0.0398333814447995,0.0071004080704594,0.061895474781922,0.0218941332969188,0.0598863605257731
4,450,128,20,109,0,tardos,0.25,1,0.4,1.0,0.6,0.024074643749445,0.006074410072105,0.0050048335900531,0.0080559944032765,0.0043635397414995,0.0270828411108458,0.0063360477610418,0.0544532077358783,0.0332171958236299,0.0542185890420678
4,450,128,20,109,0,tardos,0.25,2,0.4,1.0,0.6,0.0226301866410308,0.0053802965166223,0.0074981315293045,0.0069376175673841,0.0135434963300654,0.0352319095415926,0.005365570432867,0.0625037411185438,0.0131079216221572,0.0559926647712358
4,450,128,20,109,0,tardos,0.25,0,0.5,1.0,0.5,0.0266497483108873,0.0067218915305845,0.0094289874007854,0.0012404471742523,0.00593647049688,0.0412405716293282,0.0073631947153559,0.0505039386523576,0.013244629420454,0.0506910781456211
4,450,128,20,109,0,tardos,0.25,1,0.5,1.0,0.5,0.028235311883879,0.0081944084801473,0.0046999855021177,0.0004582158889222,0.0023332451354517,0.0273020691206463,0.0072126173518079,0.0594171736855801,0.0337790038972321,0.0545876593679045
4,450,128,20,109,0,tardos,0.25,2,0.5,1.0,0.5,0.0267957954525391,0.0072033694039013,0.0081576706276664,0.0055697864888031,0.0122677647604435,0.0319334062294296,0.0063925760219958,0.0441520637669659,0.009256793393571,0.0372347586965746
4,450,128,20,109,0,tardos,0.25,0,0.6,1.0,0.4,0.0315720014842866,0.0089215343703769,0.0113444857477615,0.0058010778606803,0.0086592358235336,0.029669626296993,0.0036814261707092,0.0417954018459077,0.0372391469981631,0.0656803187591076
4,450,128,20,109,0,tardos,0.25,1,0.6,1.0,0.4,0.0339385317739005,0.0115714933549997,0.0047303484380596,0.005997026032697,5.046934116631443e-05,0.0171300065149195,0.0054090814883564,0.03354349345582,0.0289631833731831,0.0538294485023126
4,450,128,20,109,0,tardos,0.25,2,0.6,1.0,0.4,0.0310512276610147,0.0091918982484773,0.0087423288992391,0.0088006006658334,0.0090449834835741,0.0270270921787803,0.007936438473321,0.0264990115981381,0.0071957850125774,0.0357614885815488
4,450,128,20,109,0,tardos,0.25,0,0.7,1.0,0.3,0.0380689700331536,0.0134943120440571,0.0106974066402282,0.008481745123836,0.008601992188879,0.0194368433615032,0.0038773461815288,0.0400243988554565,0.0382864380258373,0.0837156352906954
4,450,128,20,109,0,tardos,0.25,1,0.7,1.0,0.3,0.0381862327391691,0.01374145929612,0.0008996024156409,0.0178063692209843,0.0049840197457321,0.035283606677287,0.0071721392530533,0.0251824730959592,0.0386613867120028,0.0298342115769227
4,450,128,20,109,0,tardos,0.25,2,0.7,1.0,0.3,0.0383606829417816,0.0139837957320753,0.0052328683254253,0.0012406793402864,0.0023182311815277,0.0263948764960927,0.0079484988240244,0.0340208099029571,0.0214293922649548,0.0151321388947328
4,450,128,20,109,0,tardos,0.25,0,0.8,1.0,0.1999999999999999,0.0479842350978217,0.0212053011203328,0.0095962706157558,0.0194424956531875,0.011181572770187,0.027163724505623,0.005331246892866,0.0409558195834788,0.0173238800144322,0.1157456263977504
4,450,128,20,109,0,tardos,0.25,1,0.8,0.984375,0.1999999999999999,0.0470893541285254,0.0193753961316625,0.0034198510103703,0.0357761276998929,0.0102691153514213,0.0422878099969553,0.0102845905063011,0.0206225287505737,0.0506497933647481,0.038990555064637
4,450,128,20,109,0,tardos,0.25,2,0.8,1.0,0.1999999999999999,0.0455555635990445,0.0197639795615957,0.0080601287383189,0.0047329738200953,0.0091803947346735,0.0354421712176419,0.004772040119167,0.0635453515434489,0.001523922442968,0.0199658836902908
4,450,128,20,109,0,tardos,0.25,0,0.9,0.9140625,0.0999999999999999,0.0610881968759616,0.0328611380515082,0.0051032210017975,0.0254819029755789,0.0056031578611893,0.0371631217329571,0.0030797206222493,0.080160526738751,0.0084171579614474,0.1453727500734785
4,450,128,20,109,0,tardos,0.25,1,0.9,0.9296875,0.0999999999999999,0.0615672800352923,0.0354326227790297,0.0131867374242101,0.0140069351684181,0.0047486623380343,0.0820736151909215,0.0069664151952308,0.0373234249120171,0.0526483823880452,0.0261153614571884
4,450,128,20,109,0,tardos,0.25,2,0.9,0.9375,0.0999999999999999,0.0608775058279579,0.033472910285787,0.0113987609038065,0.02430166773932,0.0243361076950058,0.0303755044377218,0.0065691970007512,0.0436797919727377,0.0244113335339728,0.0160615900918403
8,300,128,20,101,0,tardos,0.125,0,0.1,1.0,0.9,0.0081022393216002,0.0008095174531397,0.002299895608388,0.0006892061061309,0.0062063887323424,0.0116697707737845,4.646310220612732e-05,0.0237200785579548,0.0024506608631279,0.0242318448389214
8,300,128,20,101,0,tardos,0.125,1,0.1,1.0,0.9,0.0084480796485038,0.0009850275922732,0.0027799109512292,0.0028770628820749,0.005419551716251,0.0161453320933717,5.329070518200556e-14,0.0163552290146048,0.0059583419775375,0.02091764404378
8,300,128,20,101,0,tardos,0.125,2,0.1,1.0,0.9,0.0091471968213169,0.0011229939516907,0.0021852068141232,0.0087975508914227,0.0034346681263834,0.0117174457217257,4.627682393332051e-05,0.0169163038851387,0.0041552584232799,0.0161322831043266
8,300,128,20,101,0,tardos,0.125,0,0.2,1.0,0.8,0.0103883974770282,0.0011166776578349,2.654165913207074e-06,0.0027049369852621,0.0061760132876593,0.0148559575887599,5.26855706637333e-05,0.0252360146366226,0.0021462652710669,0.0247805816456029
8,300,128,20,101,0,tardos,0.125,1,0.2,1.0,0.8,0.0107383507116604,0.0013761736970745,0.003113234294951,0.0123560031378325,0.0046858400466808,0.011131176613951,1.1646239528317465e-13,0.020558079250593,0.0033109966626109,0.0188614859315809
8,300,128,20,101,0,tardos,0.125,2,0.2,1.0,0.8,0.0117026647558693,0.0016006468569193,0.0006409939023932,0.012773529867419,0.0019735046492525,0.012125944644763,5.2035269455517366e-05,0.0096624996044482,0.0023778431554169,0.0054277644774907
8,300,128,20,101,0,tardos,0.125,0,0.3,1.0,0.7,0.0134003522341207,0.0017863292792955,0.0012944794568905,0.0023823327516984,0.0046060416476086,0.0198092489072513,5.975885615383316e-05,0.0357579166554241,0.0135850765468257,0.0397327562806624
8,300,128,20,101,0,tardos,0.125,1,0.3,1.0,0.7,0.0138805142846971,0.0022041202539315,0.0045267768745732,0.0107208524259707,0.0037770306478814,0.0113253026554143,1.0258460747536069e-13,0.03345702473191,0.0051213572136704,0.0269643227009607
8,300,128,20,101,0,tardos,0.125,2,0.3,1.0,0.7,0.0149899107166001,0.0024203946441201,0.0011808262926632,0.0111300011387018,0.0040373738039573,0.0119477189429637,5.96466930825579e-05,0.0100824608175338,0.0013848947981339,0.0109980058073094
8,300,128,20,101,0,tardos,0.125,0,0.4,1.0,0.6,0.0167313392902325,0.0027048473022365,0.0031146823674282,0.0014648267234359,0.0059942911574418,0.0199767914273127,6.970328960353731e-05,0.0397776674215935,0.013354985992789,0.0330336180096855
8,300,128,20,101,0,tardos,0.125,1,0.4,1.0,0.6,0.0178379895954039,0.0034238690854787,0.0054223187750294,0.007066444279656,0.0034497605071844,0.0010186941929932,1.2656542480726318e-14,0.0441919390882047,0.0002849487093049,0.03867066701326
8,300,128,20,101,0,tardos,0.125,2,0.4,1.0,0.6,0.0183008350937522,0.003552504369485,0.0005672118038026,0.0100923845764228,0.0021981134599793,0.0112142843957417,6.89305888263966e-05,0.0166942017233578,0.0039714158869576,0.003861348792022
8,300,128,20,101,0,tardos,0.125,0,0.5,1.0,0.5,0.0191800596980681,0.0032458666855301,0.0048059407683202,0.0051092012973611,0.0101020374306215,0.0202975131896385,8.406272202565424e-05,0.0392242598594566,0.0171650304204782,0.0463698955833276
8,300,128,20,101,0,tardos,0.125,1,0.5,1.0,0.5,0.0224892774657132,0.0052331236739851,0.0035256667967674,0.0111363418121907,0.0019037733021847,0.0104084570440323,1.0480505352461093e-13,0.043343480650766,0.0140134071835057,0.0163472607807283
8,300,128,20,101,0,tardos,0.125,2,0.5,1.0,0.5,0.0220092297768718,0.0051557019194672,0.0014112335680465,0.0068729801930091,0.0021689905715012,0.0172563150631336,8.291345396204935e-05,0.0207697127204378,0.0085532908684114,8.120711084848189e-05
8,300,128,20,101,0,tardos,0.125,0,0.6,1.0,0.4,0.0229527187121767,0.0048196821467512,0.0025280224397086,0.0163123292091686,0.0032124540213377,0.0202467348906785,0.0001051383527086,0.0461400429617545,0.0145616055950278,0.0667635560775706
8,300,128,20,101,0,tardos,0.125,1,0.6,1.0,0.4,0.0270345913147388,0.0075020817206439,0.0020936392212372,0.0135387447074914,0.003318785680094,0.0030398431509383,1.3766765505351431e-14,0.0389791203666125,0.0076507616259051,0.0152225816737498
8,300,128,20,101,0,tardos,0.125,2,0.6,1.0,0.4,0.0273055415854413,0.0078540863506185,0.0003846673651315,0.0028006210761142,0.0033397725782005,0.0117104102424019,0.0001034032306683,0.019571022776528,0.0161532249862306,0.0023564650222958
8,300,128,20,101,0,tardos,0.125,0,0.7,0.9765625,0.3,0.0277200745994462,0.0072331304587844,0.0057056636463898,0.0077736049623516,0.0042660136078812,0.0145272750622157,4.9626969200742674e-14,0.0396040339061331,0.0055978650613808,0.0890295981982565
8,300,128,20,101,0,tardos,0.125,1,0.7,0.9765625,0.3,0.0338467603749451,0.0114756543245254,0.0006641542499085,0.0295069290651461,1.1910692071903855e-05,0.0028350780420602,1.0658141036401112e-14,0.032838241044666,0.0017222226046409,0.0117850500447638
8,300,128,20,101,0,tardos,0.125,2,0.7,0.9921875,0.3,0.0345953989641858,0.0124516036756769,0.0020544629590122,0.0040832001613812,0.0037913602022565,0.0086700620404971,0.0001382907751771,0.0312641539833995,0.0239037067112051,0.0063045243563738
8,300,128,20,101,0,tardos,0.125,0,0.8,0.953125,0.1999999999999999,0.0356349639940155,0.0115734590206962,0.0081062712264807,0.0177738729694669,0.0070650761280006,0.0138358518419666,7.105427357600741e-15,0.065469553501825,0.0011754542595167,0.1019032501226149
8,300,128,20,101,0,tardos,0.125,1,0.8,0.9609375,0.1999999999999999,0.0408484263410807,0.0159466904747089,0.0074907574115311,0.0196122572840074,0.0087570265711572,0.006171979241489,3.108624468950324e-15,0.0403459604419082,0.0217039692725898,0.0471595652221898
8,300,128,20,101,0,tardos,0.125,2,0.8,0.9765625,0.1999999999999999,0.0443256851364093,0.0203622264090051,0.0026939728061017,0.004772652226153,0.0094552837251,0.0083811491714098,0.0002041167324877,0.0143231069655102,0.0019869598764451,0.0055517118155478
8,300,128,20,101,0,tardos,0.125,0,0.9,0.78125,0.0999999999999999,0.0475202381246815,0.0198203163076608,0.0034763967405182,0.0132364006718131,0.0045785324032066,0.0005424255809941,3.641531520770379e-14,0.0685554491945943,0.0169379240595079,0.0147849788320116
8,300,128,20,101,0,tardos,0.125,1,0.9,0.84375,0.0999999999999999,0.0568111627160478,0.03255954450592,0.0056340450036318,0.0048156057635024,0.0014983495223268,0.0114071320732185,3.0864200084578216e-14,0.0619518599774394,0.0198045356002502,0.0518258291164559
8,300,128,20,101,0,tardos,0.125,2,0.9,0.8125,0.0999999999999999,0.0565362913940039,0.0319884135365346,0.0032914863078012,0.0155539143774242,0.0144401596460995,0.0073134906284566,5.428990590416816e-14,0.0972482235467661,0.0238021061499857,0.0385212674452832
