gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,experiment_no,attack_strength,detection_confidence,accuracy,hellinger_distance,hellinger_distance_remaining,marital-status_relationship,marital-status_sex,relationship_sex,income_relationship,education_education-num,age_marital-status,education-num_occupation,age_relationship
32,450,128,20,108,0,tardos,0.03125,1,0.1,0.984375,0.875,0.1352140194582403,0.0021700224518157,0.0018512570527841,0.001347111358816,0.0009406749340847,0.0039369224333996,,0.0051944641192375,,0.0069198801764965
32,450,128,20,108,0,tardos,0.03125,2,0.1,0.9609375,0.875,0.1351791024869374,0.0021297336387739,0.0018512570527841,0.001347111358816,0.0009406749340847,0.0039369224333996,,0.0051944641192375,,0.0069198801764965
32,450,128,20,108,0,tardos,0.03125,0,0.2,0.9921875,0.8125,0.2009302363340304,0.001162795417538,0.0018512570527841,0.001347111358816,0.0009406749340847,0.0039369224333996,,0.0051944641192375,0.0010737982166381,0.0069198801764965
32,450,128,20,108,0,tardos,0.03125,1,0.2,0.9765625,0.8125,0.201845769153604,0.002307211442005,0.0018512570527841,0.001347111358816,0.0009406749340847,0.0039369224333996,,0.0051944641192375,,0.0069198801764965
32,450,128,20,108,0,tardos,0.03125,2,0.2,0.9375,0.8125,0.2018184327040338,0.0022730408800423,0.0018512570527841,0.001347111358816,0.0009406749340847,0.0039369224333996,,0.0051944641192375,,0.0069198801764965
32,450,128,20,108,0,tardos,0.03125,0,0.3,0.9609375,0.75,0.2675619860293942,0.0012208900400829,0.0018512570527841,0.001347111358816,0.0009406749340847,0.0039369224333996,,0.0051944641192375,0.0010737982166381,0.0069198801764965
32,450,128,20,108,0,tardos,0.03125,1,0.3,0.96875,0.75,0.2684887412091614,0.0024846471034018,0.0018512570527841,0.001347111358816,0.0009406749340847,,,0.0051944641192375,,0.0069198801764965
32,450,128,20,108,0,tardos,0.03125,2,0.3,0.890625,0.75,0.2684820222303054,0.0024754848595073,0.0018512570527841,,,0.0039369224333996,,0.0051944641192375,,0.0069198801764965
32,450,128,20,108,0,tardos,0.03125,0,0.4,0.8671875,0.625,0.4008005924111797,0.0013343206852995,,0.001347111358816,,,,0.0051944641192375,0.0010737982166381,
32,450,128,20,108,0,tardos,0.03125,1,0.4,0.875,0.625,0.4016704948715836,0.002784158119306,0.0018512570527841,0.001347111358816,0.0009406749340847,,,0.0051944641192375,,0.0069198801764965
32,450,128,20,108,0,tardos,0.03125,2,0.4,0.890625,0.625,0.4007296189893513,0.0012160316489187,,,,0.0039369224333996,,,,0.0069198801764965
32,450,128,20,108,0,tardos,0.03125,0,0.5,0.8515625,0.5,0.534092548077202,0.0016268887368611,,0.001347111358816,,,,,,
32,450,128,20,108,0,tardos,0.03125,1,0.5,0.859375,0.5,0.5347037514971444,0.0029366103510238,,,0.0009406749340847,,,,,0.0069198801764965
32,450,128,20,108,0,tardos,0.03125,2,0.5,0.921875,0.5,0.5340416949222164,0.0015179176904639,,,,0.0039369224333996,,,,
32,450,128,20,108,0,tardos,0.03125,0,0.6,0.71875,0.4375,0.6007171305273293,0.0017928263183232,,0.001347111358816,,,,,,
32,450,128,20,108,0,tardos,0.03125,1,0.6,0.75,0.4375,0.6013266358926186,0.0033165897315464,,,,,,,,
32,450,128,20,108,0,tardos,0.03125,2,0.6,0.8671875,0.4375,0.6006846669777738,0.0017116674444345,,,,,,,,
32,450,128,20,108,0,tardos,0.03125,0,0.7,0.765625,0.375,0.6673733992166614,0.0021201976499842,,0.001347111358816,,,,,,
32,450,128,20,108,0,tardos,0.03125,1,0.7,0.671875,0.375,0.667951218342746,0.0038536550282379,,,,,,,,
32,450,128,20,108,0,tardos,0.03125,2,0.7,0.84375,0.375,0.6669478413229376,0.000843523968813,,,,,,,,
32,450,128,20,108,0,tardos,0.03125,0,0.8,0.640625,0.25,0.8003001630880969,0.0015008154404842,,,,,,,,
32,450,128,20,108,0,tardos,0.03125,1,0.8,0.625,0.25,0.800427826862366,0.0021391343118298,,,,,,,,
32,450,128,20,108,0,tardos,0.03125,2,0.8,0.578125,0.25,0.8001148472183909,0.0005742360919544,,,,,,,,
32,450,128,20,108,0,tardos,0.03125,0,0.9,0.265625,0.125,0.9335824653607504,0.003736980411259,,,,,,,,
32,450,128,20,108,0,tardos,0.03125,1,0.9,0.2578125,0.125,0.9333364104737284,4.615710592652409e-05,,,,,,,,
32,450,128,20,108,0,tardos,0.03125,2,0.9,0.1328125,0.125,0.9333534536001764,0.0003018040026468,,,,,,,,
32,450,128,20,109,0,tardos,0.03125,0,0.1,0.96875,0.875,0.1352447396600723,0.002205468838545,0.0015701175853714,0.0012910277371062,0.0016288300039084,0.0026678707982229,,0.0089146350377235,,0.0075660372726145
32,450,128,20,109,0,tardos,0.03125,1,0.1,1.0,0.875,0.134211719361202,0.0010135223398484,0.0015701175853714,0.0012910277371062,0.0016288300039084,0.0026678707982229,0.0009911337341525,0.0089146350377235,0.0014425341922229,0.0075660372726145
32,450,128,20,109,0,tardos,0.03125,2,0.1,0.9765625,0.875,0.134915977672151,0.0018261280832511,0.0015701175853714,0.0012910277371062,0.0016288300039084,0.0026678707982229,0.0009911337341525,0.0089146350377235,0.0014425341922229,0.0075660372726145
32,450,128,20,109,0,tardos,0.03125,0,0.2,0.9609375,0.8125,0.2018651435064668,0.0023314293830835,0.0015701175853714,0.0012910277371062,0.0016288300039084,0.0026678707982229,,0.0089146350377235,,0.0075660372726145
32,450,128,20,109,0,tardos,0.03125,1,0.2,0.96875,0.8125,0.2004572075469934,0.0005715094337418,,,0.0016288300039084,0.0026678707982229,0.0009911337341525,,0.0014425341922229,0.0075660372726145
32,450,128,20,109,0,tardos,0.03125,2,0.2,0.96875,0.8125,0.2015570350222811,0.0019462937778514,0.0015701175853714,0.0012910277371062,0.0016288300039084,0.0026678707982229,,0.0089146350377235,0.0014425341922229,0.0075660372726145
32,450,128,20,109,0,tardos,0.03125,0,0.3,0.9140625,0.75,0.2685164230251057,0.0025223950342351,0.0015701175853714,,,0.0026678707982229,,0.0089146350377235,,0.0075660372726145
32,450,128,20,109,0,tardos,0.03125,1,0.3,0.953125,0.75,0.2670751885561511,0.0005570753038424,,,0.0016288300039084,0.0026678707982229,0.0009911337341525,,0.0014425341922229,0.0075660372726145
32,450,128,20,109,0,tardos,0.03125,2,0.3,0.9609375,0.75,0.268215237671806,0.0021116877342809,0.0015701175853714,0.0012910277371062,0.0016288300039084,,,0.0089146350377235,0.0014425341922229,0.0075660372726145
32,450,128,20,109,0,tardos,0.03125,0,0.4,0.8515625,0.625,0.4006434780677701,0.0010724634462835,,,,0.0026678707982229,,,,0.0075660372726145
32,450,128,20,109,0,tardos,0.03125,1,0.4,0.921875,0.625,0.4003055955368096,0.0005093258946827,,,0.0016288300039084,0.0026678707982229,0.0009911337341525,,0.0014425341922229,
32,450,128,20,109,0,tardos,0.03125,2,0.4,0.859375,0.625,0.4014258009768772,0.0023763349614619,,0.0012910277371062,,,,0.0089146350377235,0.0014425341922229,
32,450,128,20,109,0,tardos,0.03125,0,0.5,0.8359375,0.5,0.533929117230737,0.0012766797801507,,,,0.0026678707982229,,,,
32,450,128,20,109,0,tardos,0.03125,1,0.5,0.828125,0.5,0.5335813512745389,0.0005314670168689,,,0.0016288300039084,0.0026678707982229,,,,
32,450,128,20,109,0,tardos,0.03125,2,0.5,0.890625,0.5,0.5347183789072621,0.002967954801276,,0.0012910277371062,,,,0.0089146350377235,,
32,450,128,20,109,0,tardos,0.03125,0,0.6,0.8046875,0.4375,0.6005873198802618,0.0014682997006547,,,,,,,,
32,450,128,20,109,0,tardos,0.03125,1,0.6,0.84375,0.4375,0.600222408624669,0.0005560215616725,,,0.0016288300039084,0.0026678707982229,,,,
32,450,128,20,109,0,tardos,0.03125,2,0.6,0.921875,0.4375,0.600599945764135,0.0014998644103375,,0.0012910277371062,,,,0.0089146350377235,,
32,450,128,20,109,0,tardos,0.03125,0,0.7,0.765625,0.375,0.6669484044788991,0.0008452134366972,,,,,,,,
32,450,128,20,109,0,tardos,0.03125,1,0.7,0.7890625,0.375,0.6668427284877148,0.0005281854631442,,,0.0016288300039084,0.0026678707982229,,,,
32,450,128,20,109,0,tardos,0.03125,2,0.7,0.90625,0.375,0.6672512252827739,0.0017536758483218,,,,,,0.0089146350377235,,
32,450,128,20,109,0,tardos,0.03125,0,0.8,0.5703125,0.25,0.8001469611772963,0.0007348058864815,,,,,,,,
32,450,128,20,109,0,tardos,0.03125,1,0.8,0.5625,0.25,0.800131234045404,0.0006561702270199,,,,0.0026678707982229,,,,
32,450,128,20,109,0,tardos,0.03125,2,0.8,0.609375,0.25,0.8004919489922142,0.0024597449610709,,,,,,0.0089146350377235,,
32,450,128,20,109,0,tardos,0.03125,0,0.9,0.1796875,0.125,0.9333627739609496,0.000441609414245,,,,,,,,
32,450,128,20,109,0,tardos,0.03125,1,0.9,0.2890625,0.125,0.9333417973504752,0.0001269602571265,,,,,,,,
32,450,128,20,109,0,tardos,0.03125,2,0.9,0.34375,0.125,0.9337545118142088,0.006317677213128,,,,,,,,
32,30,128,20,101,0,tardos,0.03125,0,0.1,0.984375,0.875,0.1345659610546989,0.001422262755421799,0.001186081893311604,0.0005789247514912454,0.0012412818763310992,0.0050415950799229375,0.0,0.0061230191018503315,,0.008241704404603298
32,30,128,20,101,0,tardos,0.03125,1,0.1,0.9765625,0.875,0.13457689731028524,0.0014348815118675657,0.001186081893311604,0.0005789247514912454,0.0012412818763310992,0.0050415950799229375,0.0,,0.00053497620418185,
32,30,128,20,101,0,tardos,0.03125,2,0.1,0.9921875,0.875,0.13451326751309017,0.0013614625151040505,0.001186081893311604,0.0005789247514912454,0.0012412818763310992,0.0050415950799229375,0.0,0.0061230191018503315,,0.008241704404603298
32,30,128,20,101,0,tardos,0.03125,0,0.2,0.9921875,0.8125,0.20058647617779568,0.0007330952222445938,0.001186081893311604,0.0005789247514912454,0.0012412818763310992,0.0050415950799229375,0.0,0.0061230191018503315,,0.008241704404603298
32,30,128,20,101,0,tardos,0.03125,1,0.2,0.921875,0.8125,0.20119263693796038,0.0014907961724504853,,0.0005789247514912454,,,0.0,,0.00053497620418185,
32,30,128,20,101,0,tardos,0.03125,2,0.2,0.984375,0.8125,0.2011356853636415,0.0014196067045518202,0.001186081893311604,0.0005789247514912454,0.0012412818763310992,0.0050415950799229375,0.0,0.0061230191018503315,,0.008241704404603298
32,30,128,20,101,0,tardos,0.03125,0,0.3,0.9375,0.75,0.2672022158054708,0.0007302942801875084,,0.0005789247514912454,,,0.0,0.0061230191018503315,,
32,30,128,20,101,0,tardos,0.03125,1,0.3,0.9140625,0.75,0.2678546878398379,0.001620028872506195,,,,,0.0,,0.00053497620418185,
32,30,128,20,101,0,tardos,0.03125,2,0.3,0.9609375,0.75,0.2677977362655189,0.001542367634798561,0.001186081893311604,,,0.0050415950799229375,0.0,0.0061230191018503315,,0.008241704404603298
32,30,128,20,101,0,tardos,0.03125,0,0.4,0.8984375,0.625,0.40043581628106734,0.0007263604684455108,,0.0005789247514912454,,,,0.0061230191018503315,,
32,30,128,20,101,0,tardos,0.03125,1,0.4,0.8671875,0.625,0.40108828831543436,0.001813813859057239,,,,,,,0.00053497620418185,
32,30,128,20,101,0,tardos,0.03125,2,0.4,0.84375,0.625,0.40109766031695054,0.0018294338615841956,0.001186081893311604,,,0.0050415950799229375,,0.0061230191018503315,,0.008241704404603298
32,30,128,20,101,0,tardos,0.03125,0,0.5,0.8203125,0.5,0.5337543772499878,0.000902236964259522,,,,,,0.0061230191018503315,,
32,30,128,20,101,0,tardos,0.03125,1,0.5,0.828125,0.5,0.5337754701051978,0.000947435939709555,,,,,,,,
32,30,128,20,101,0,tardos,0.03125,2,0.5,0.6953125,0.5,0.5343699100116688,0.002221235739289995,,,,,,0.0061230191018503315,,
32,30,128,20,101,0,tardos,0.03125,0,0.6,0.7265625,0.4375,0.600398485573044,0.0009962139326100408,,,,,,,,
32,30,128,20,101,0,tardos,0.03125,1,0.6,0.8828125,0.4375,0.6004325313389709,0.0010813283474270866,,,,,,,,
32,30,128,20,101,0,tardos,0.03125,2,0.6,0.59375,0.4375,0.6009854901332475,0.0024637253331189243,,,,,,0.0061230191018503315,,
32,30,128,20,101,0,tardos,0.03125,0,0.7,0.671875,0.375,0.667014065694623,0.0010421970838687651,,,,,,,,
32,30,128,20,101,0,tardos,0.03125,1,0.7,0.8046875,0.375,0.6668390625085919,0.0005171875257760556,,,,,,,,
32,30,128,20,101,0,tardos,0.03125,2,0.7,0.5234375,0.375,0.6673920213028687,0.002176063908606261,,,,,,0.0061230191018503315,,
32,30,128,20,101,0,tardos,0.03125,0,0.8,0.71875,0.25,0.8003377935950626,0.0016889679753131534,,,,,,,,
32,30,128,20,101,0,tardos,0.03125,1,0.8,0.671875,0.25,0.8001288299603999,0.0006441498019995349,,,,,,,,
32,30,128,20,101,0,tardos,0.03125,2,0.8,0.3984375,0.25,0.8006557569764635,0.003278784882317544,,,,,,,,
32,30,128,20,101,0,tardos,0.03125,0,0.9,0.328125,0.125,0.933366742615235,0.0005011392285264085,,,,,,,,
32,30,128,20,101,0,tardos,0.03125,1,0.9,0.421875,0.125,0.933384419878421,0.0007662981763164196,,,,,,,,
32,30,128,20,101,0,tardos,0.03125,2,0.9,0.2109375,0.125,0.9333333333333333,0.0,,,,,,,,
32,30,128,20,102,0,tardos,0.03125,0,0.1,0.9765625,0.875,0.1341554782858355,0.0009486287913486363,0.0009855983277597593,0.00029010051462141667,0.0017938674445500745,0.003695663253096621,0.0,0.0041331933649143135,,0.008870686728374103
32,30,128,20,102,0,tardos,0.03125,1,0.1,0.96875,0.875,0.1342012477594243,0.0010014397224126627,,0.00029010051462141667,,,0.0,0.0041331933649143135,,
32,30,128,20,102,0,tardos,0.03125,2,0.1,0.953125,0.875,0.1342103533258344,0.0010119461451935275,0.0009855983277597593,0.00029010051462141667,0.0017938674445500745,0.003695663253096621,0.0,,0.0023347493982292084,
32,30,128,20,102,0,tardos,0.03125,0,0.2,0.96875,0.8125,0.200760648432606,0.0009508105407574904,0.0009855983277597593,0.00029010051462141667,0.0017938674445500745,0.003695663253096621,0.0,0.0041331933649143135,,0.008870686728374103
32,30,128,20,102,0,tardos,0.03125,1,0.2,0.9765625,0.8125,0.20072440008144082,0.0009055001018010056,,0.00029010051462141667,,,0.0,0.0041331933649143135,,
32,30,128,20,102,0,tardos,0.03125,2,0.2,0.96875,0.8125,0.20087701999250107,0.0010962749906263214,0.0009855983277597593,0.00029010051462141667,0.0017938674445500745,0.003695663253096621,,,,
32,30,128,20,102,0,tardos,0.03125,0,0.3,0.9609375,0.75,0.2674226993344835,0.001030953637932019,0.0009855983277597593,,,0.003695663253096621,0.0,0.0041331933649143135,,0.008870686728374103
32,30,128,20,102,0,tardos,0.03125,1,0.3,0.9453125,0.75,0.26732957022821136,0.0009039594021063346,,0.00029010051462141667,,,0.0,0.0041331933649143135,,
32,30,128,20,102,0,tardos,0.03125,2,0.3,0.9609375,0.75,0.26740017231451757,0.001000234974342119,0.0009855983277597593,0.00029010051462141667,0.0017938674445500745,0.003695663253096621,,,,
32,30,128,20,102,0,tardos,0.03125,0,0.4,0.84375,0.625,0.4007264496948303,0.0012107494913838016,0.0009855983277597593,,,0.003695663253096621,,0.0041331933649143135,,0.008870686728374103
32,30,128,20,102,0,tardos,0.03125,1,0.4,0.890625,0.625,0.40050460873158583,0.0008410145526430846,,0.00029010051462141667,,,0.0,0.0041331933649143135,,
32,30,128,20,102,0,tardos,0.03125,2,0.4,0.921875,0.625,0.4007039226748644,0.0011732044581072567,0.0009855983277597593,0.00029010051462141667,0.0017938674445500745,0.003695663253096621,,,,
32,30,128,20,102,0,tardos,0.03125,0,0.5,0.6875,0.5,0.5339900105826838,0.001407165534322234,,,,,,0.0041331933649143135,,
32,30,128,20,102,0,tardos,0.03125,1,0.5,0.8359375,0.5,0.53383332630013,0.0010714135002785835,,,,,,0.0041331933649143135,,
32,30,128,20,102,0,tardos,0.03125,2,0.5,0.890625,0.5,0.5336138969178739,0.0006012076811583351,0.0009855983277597593,0.00029010051462141667,0.0017938674445500745,0.003695663253096621,,,,
32,30,128,20,102,0,tardos,0.03125,0,0.6,0.515625,0.4375,0.6006088457071754,0.001522114267938522,,,,,,0.0041331933649143135,,
32,30,128,20,102,0,tardos,0.03125,1,0.6,0.7890625,0.4375,0.6004949143355117,0.0012372858387794297,,,,,,0.0041331933649143135,,
32,30,128,20,102,0,tardos,0.03125,2,0.6,0.8125,0.4375,0.6001701002967567,0.0004252507418918221,0.0009855983277597593,0.00029010051462141667,0.0017938674445500745,0.003695663253096621,,,,
32,30,128,20,102,0,tardos,0.03125,0,0.7,0.4609375,0.375,0.6671319980291919,0.0013959940875757164,,,,,,0.0041331933649143135,,
32,30,128,20,102,0,tardos,0.03125,1,0.7,0.796875,0.375,0.6671615810021784,0.0014847430065353154,,,,,,0.0041331933649143135,,
32,30,128,20,102,0,tardos,0.03125,2,0.7,0.7421875,0.375,0.6668321511986341,0.0004964535959026512,0.0009855983277597593,,,0.003695663253096621,,,,
32,30,128,20,102,0,tardos,0.03125,0,0.8,0.3125,0.25,0.8004078882821815,0.002039441410907258,,,,,,,,
32,30,128,20,102,0,tardos,0.03125,1,0.8,0.5078125,0.25,0.8004374712551681,0.002187356275839923,,,,,,,,
32,30,128,20,102,0,tardos,0.03125,2,0.8,0.6015625,0.25,0.8001049893478085,0.0005249467390427754,,,,0.003695663253096621,,,,
32,30,128,20,102,0,tardos,0.03125,0,0.9,0.140625,0.125,0.9333333333333333,0.0,,,,,,,,
32,30,128,20,102,0,tardos,0.03125,1,0.9,0.15625,0.125,0.9333656940673659,0.00048541101048931443,,,,,,,,
32,30,128,20,102,0,tardos,0.03125,2,0.9,0.2734375,0.125,0.9333980271475284,0.0009704072129250689,,,,,,,,
32,30,128,20,103,0,tardos,0.03125,0,0.1,0.984375,0.875,0.13425554111070406,0.0010640858969662042,0.00015585122365136821,0.00048749115912977365,0.00016319441354849083,0.005178891159159085,0.0,,0.0007827156350329322,
32,30,128,20,103,0,tardos,0.03125,1,0.1,0.9765625,0.875,0.1339328081559665,0.000691701718422894,0.00015585122365136821,0.00048749115912977365,0.00016319441354849083,0.005178891159159085,0.0,0.010195347590616242,0.0007827156350329322,0.009505493274730365
32,30,128,20,103,0,tardos,0.03125,2,0.1,0.9765625,0.875,0.13425763422609743,0.0010665010301124215,0.00015585122365136821,0.00048749115912977365,0.00016319441354849083,0.005178891159159085,,0.010195347590616242,,0.009505493274730365
32,30,128,20,103,0,tardos,0.03125,0,0.2,0.9765625,0.8125,0.20092220777737071,0.001152759721713388,0.00015585122365136821,0.00048749115912977365,0.00016319441354849083,0.005178891159159085,,,,
32,30,128,20,103,0,tardos,0.03125,1,0.2,0.96875,0.8125,0.2004961597525896,0.0006201996907370133,0.00015585122365136821,0.00048749115912977365,0.00016319441354849083,0.005178891159159085,0.0,0.010195347590616242,0.0007827156350329322,0.009505493274730365
32,30,128,20,103,0,tardos,0.03125,2,0.2,0.96875,0.8125,0.2008589653097756,0.0010737066372194916,0.00015585122365136821,0.00048749115912977365,0.00016319441354849083,0.005178891159159085,,0.010195347590616242,,0.009505493274730365
32,30,128,20,103,0,tardos,0.03125,0,0.3,0.9765625,0.75,0.2674288589294985,0.001039353085679748,0.00015585122365136821,0.00048749115912977365,0.00016319441354849083,0.005178891159159085,,,,
32,30,128,20,103,0,tardos,0.03125,1,0.3,0.953125,0.75,0.26716128790323784,0.0006744835044152768,0.00015585122365136821,,,0.005178891159159085,0.0,0.010195347590616242,0.0007827156350329322,0.009505493274730365
32,30,128,20,103,0,tardos,0.03125,2,0.3,0.96875,0.75,0.26752563197644225,0.0011713163315121725,0.00015585122365136821,0.00048749115912977365,0.00016319441354849083,0.005178891159159085,,0.010195347590616242,,0.009505493274730365
32,30,128,20,103,0,tardos,0.03125,0,0.4,0.8984375,0.625,0.4007332128481209,0.0012220214135348557,0.00015585122365136821,0.00048749115912977365,0.00016319441354849083,0.005178891159159085,,,,
32,30,128,20,103,0,tardos,0.03125,1,0.4,0.8203125,0.625,0.4004656418218603,0.0007760697031005016,0.00015585122365136821,,,0.005178891159159085,,0.010195347590616242,0.0007827156350329322,0.009505493274730365
32,30,128,20,103,0,tardos,0.03125,2,0.4,0.9296875,0.625,0.4008234630077961,0.001372438346326781,0.00015585122365136821,,,0.005178891159159085,,,,
32,30,128,20,103,0,tardos,0.03125,0,0.5,0.8515625,0.5,0.5336769177457713,0.000736252312367183,0.00015585122365136821,0.00048749115912977365,0.00016319441354849083,0.005178891159159085,,,,
32,30,128,20,103,0,tardos,0.03125,1,0.5,0.78125,0.5,0.533705411023886,0.0007973093368986404,,,,0.005178891159159085,,,0.0007827156350329322,
32,30,128,20,103,0,tardos,0.03125,2,0.5,0.8359375,0.5,0.534077913763123,0.001595529492406241,,,,,,,,
32,30,128,20,103,0,tardos,0.03125,0,0.6,0.796875,0.4375,0.6002402693423945,0.0006006733559861366,0.00015585122365136821,0.00048749115912977365,0.00016319441354849083,0.005178891159159085,,,,
32,30,128,20,103,0,tardos,0.03125,1,0.6,0.640625,0.4375,0.6003391459955684,0.0008478649889211428,,,,0.005178891159159085,,,0.0007827156350329322,
32,30,128,20,103,0,tardos,0.03125,2,0.6,0.7421875,0.4375,0.6007156010150787,0.001789002537696693,,,,,,,,
32,30,128,20,103,0,tardos,0.03125,0,0.7,0.734375,0.375,0.6669053974930427,0.0007161924791281411,0.00015585122365136821,,,0.005178891159159085,,,,
32,30,128,20,103,0,tardos,0.03125,1,0.7,0.546875,0.375,0.666957391937348,0.000872175812044174,,,,,,,0.0007827156350329322,
32,30,128,20,103,0,tardos,0.03125,2,0.7,0.71875,0.375,0.6673226673363989,0.0019680020091965766,,,,,,,,
32,30,128,20,103,0,tardos,0.03125,0,0.8,0.578125,0.25,0.800144218160995,0.0007210908049749743,,,,0.005178891159159085,,,,
32,30,128,20,103,0,tardos,0.03125,1,0.8,0.453125,0.25,0.8001949278345735,0.0009746391728673115,,,,,,,0.0007827156350329322,
32,30,128,20,103,0,tardos,0.03125,2,0.8,0.734375,0.25,0.8004610728351587,0.002305364175793649,,,,,,,,
32,30,128,20,103,0,tardos,0.03125,0,0.9,0.2265625,0.125,0.9333817540582204,0.0007263108733059877,,,,,,,,
32,30,128,20,103,0,tardos,0.03125,1,0.9,0.3046875,0.125,0.9334933488478723,0.002400232718083427,,,,,,,,
32,30,128,20,103,0,tardos,0.03125,2,0.9,0.390625,0.125,0.9334366484033769,0.0015497260506534612,,,,,,,,
32,30,128,20,104,0,tardos,0.03125,0,0.1,0.9765625,0.875,0.13413467723684927,0.0009246275809799279,0.0008168646315918999,0.0009755069130993891,0.0007632567474618897,0.0034362069309409483,,0.006822973287004477,,0.00840297556101189
32,30,128,20,104,0,tardos,0.03125,1,0.1,0.9921875,0.875,0.13389524364695551,0.0006483580541794595,0.0008168646315918999,0.0009755069130993891,0.0007632567474618897,0.0034362069309409483,0.0,0.006822973287004477,0.0009927924072502346,0.00840297556101189
32,30,128,20,104,0,tardos,0.03125,2,0.1,0.9609375,0.875,0.13411126819731364,0.0008976171507465175,0.0008168646315918999,0.0009755069130993891,0.0007632567474618897,0.0034362069309409483,0.0,,,
32,30,128,20,104,0,tardos,0.03125,0,0.2,0.9453125,0.8125,0.2007606174218815,0.0009507717773518759,0.0008168646315918999,0.0009755069130993891,0.0007632567474618897,0.0034362069309409483,,0.006822973287004477,,0.00840297556101189
32,30,128,20,104,0,tardos,0.03125,1,0.2,0.984375,0.8125,0.20051483117556745,0.0006435389694593171,0.0008168646315918999,0.0009755069130993891,0.0007632567474618897,0.0034362069309409483,0.0,,0.0009927924072502346,
32,30,128,20,104,0,tardos,0.03125,2,0.2,0.953125,0.8125,0.2005385012740866,0.0006731265926082198,0.0008168646315918999,0.0009755069130993891,0.0007632567474618897,0.0034362069309409483,0.0,,,
32,30,128,20,104,0,tardos,0.03125,0,0.3,0.953125,0.75,0.26742728408854816,0.0010372055752929554,0.0008168646315918999,0.0009755069130993891,0.0007632567474618897,0.0034362069309409483,,0.006822973287004477,,0.00840297556101189
32,30,128,20,104,0,tardos,0.03125,1,0.3,0.9453125,0.75,0.26714885894377144,0.0006575349233246436,0.0008168646315918999,0.0009755069130993891,0.0007632567474618897,0.0034362069309409483,0.0,,0.0009927924072502346,
32,30,128,20,104,0,tardos,0.03125,2,0.3,0.9453125,0.75,0.2670534950529956,0.0005274932540848732,0.0008168646315918999,0.0009755069130993891,0.0007632567474618897,0.0034362069309409483,0.0,,,
32,30,128,20,104,0,tardos,0.03125,0,0.4,0.9140625,0.625,0.40070430642896493,0.0011738440482748638,0.0008168646315918999,,,0.0034362069309409483,,,,
32,30,128,20,104,0,tardos,0.03125,1,0.4,0.8828125,0.625,0.4004729604222429,0.0007882673704048345,0.0008168646315918999,,,0.0034362069309409483,,,,
32,30,128,20,104,0,tardos,0.03125,2,0.4,0.9375,0.625,0.40033218687087796,0.0005536447847966481,0.0008168646315918999,0.0009755069130993891,0.0007632567474618897,,0.0,,,
32,30,128,20,104,0,tardos,0.03125,0,0.5,0.8046875,0.5,0.5339597306866544,0.0013422800428308616,,,,,,,,
32,30,128,20,104,0,tardos,0.03125,1,0.5,0.8359375,0.5,0.5336266512152424,0.0006285383183766969,0.0008168646315918999,,,0.0034362069309409483,,,,
32,30,128,20,104,0,tardos,0.03125,2,0.5,0.8671875,0.5,0.5335541175088747,0.0004731089475886839,0.0008168646315918999,0.0009755069130993891,0.0007632567474618897,,,,,
32,30,128,20,104,0,tardos,0.03125,0,0.6,0.6875,0.4375,0.6005937584548583,0.001484396137145884,,,,,,,,
32,30,128,20,104,0,tardos,0.03125,1,0.6,0.6953125,0.4375,0.6002525914002746,0.0006314785006867213,0.0008168646315918999,,,0.0034362069309409483,,,,
32,30,128,20,104,0,tardos,0.03125,2,0.6,0.8125,0.4375,0.6001928145229652,0.00048203630741319763,0.0008168646315918999,0.0009755069130993891,0.0007632567474618897,,,,,
32,30,128,20,104,0,tardos,0.03125,0,0.7,0.7578125,0.375,0.66721703791239,0.001651113737169789,,,,,,,,
32,30,128,20,104,0,tardos,0.03125,1,0.7,0.6171875,0.375,0.6668633516082857,0.0005900548248571263,,,,,,,,
32,30,128,20,104,0,tardos,0.03125,2,0.7,0.7265625,0.375,0.6668159186709537,0.00044775601286103515,0.0008168646315918999,0.0009755069130993891,0.0007632567474618897,,,,,
32,30,128,20,104,0,tardos,0.03125,0,0.8,0.671875,0.25,0.8003788059378064,0.0018940296890322453,,,,,,,,
32,30,128,20,104,0,tardos,0.03125,1,0.8,0.3828125,0.25,0.8000632796292942,0.0003163981464711793,,,,,,,,
32,30,128,20,104,0,tardos,0.03125,2,0.8,0.3984375,0.25,0.8000651383135174,0.00032569156758742186,,,0.0007632567474618897,,,,,
32,30,128,20,104,0,tardos,0.03125,0,0.9,0.328125,0.125,0.93344473602867,0.0016710404300490467,,,,,,,,
32,30,128,20,104,0,tardos,0.03125,1,0.9,0.2109375,0.125,0.9333532257534924,0.000298386302387177,,,,,,,,
32,30,128,20,104,0,tardos,0.03125,2,0.9,0.140625,0.125,0.9333333333333333,0.0,,,,,,,,
32,30,128,20,105,0,tardos,0.03125,0,0.1,0.984375,0.875,0.13404658901227037,0.0008229873218504211,0.000952081524852877,0.0003668057905138695,0.0009646615149509862,0.0019794022125999423,0.0,,,
32,30,128,20,105,0,tardos,0.03125,1,0.1,0.96875,0.875,0.13407435162391532,0.0008550211045176474,,,,0.0019794022125999423,0.0,,0.0013305100698738069,0.007062048052594871
32,30,128,20,105,0,tardos,0.03125,2,0.1,0.984375,0.875,0.13406749909736018,0.0008471143431079153,0.000952081524852877,,,0.0019794022125999423,0.0,0.0044513585452405895,,0.007062048052594871
